"method","confounding","effect_modification","num_obs","reliability","beta_mxr","beta_ym","mean","sd","lower_pct","upper_pct","p_value","significance","bias"
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.0629062951706983,0.229963597048349,-0.409165045560611,0.305507390993043,0.784431287765349,FALSE,-0.0629062951706983
"standard",0.6,0.3,250,0.75,0.204,0,0.685172755000983,0.0573692066246969,0.567189261055,0.819354953463333,7.04467670579583e-33,TRUE,0.685172755000983
"gestimation",0.6,0.3,250,0.75,0.204,0,0.22948136425702,0.199238347648334,-0.202304978973616,0.537135859384065,0.249406082944859,FALSE,0.22948136425702
"standard",0.6,0.3,250,0.75,0.204,0,0.615462031073455,0.0572591299762352,0.519672038220912,0.727839341373728,6.00933717961317e-27,TRUE,0.615462031073455
"gestimation",0.6,0.3,250,0.75,0.204,0,0.170618875688646,0.158986511417266,-0.0954408723281697,0.500507421147392,0.283196763495938,FALSE,0.170618875688646
"standard",0.6,0.3,250,0.75,0.204,0,0.535685928578862,0.0796779800548724,0.370414530136977,0.655762797095316,1.77853936014383e-11,TRUE,0.535685928578862
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.0667780855893278,0.18240391903257,-0.482996318663122,0.234927126499879,0.714290413205603,FALSE,-0.0667780855893278
"standard",0.6,0.3,250,0.75,0.204,0,0.679172575473429,0.0559966861244206,0.556295580100621,0.790166103338303,7.433116289996e-34,TRUE,0.679172575473429
"gestimation",0.6,0.3,250,0.75,0.204,0,0.312600766965877,0.205158723888122,-0.0975341427483989,0.687951924645551,0.127583158601472,FALSE,0.312600766965877
"standard",0.6,0.3,250,0.75,0.204,0,0.700303241702294,0.0610843329829934,0.560977648447562,0.793557598222442,1.98833336811858e-30,TRUE,0.700303241702294
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.178431171468526,0.45170271048014,-0.804179697841046,0.259088412909374,0.692828835729946,FALSE,-0.178431171468526
"standard",0.6,0.3,250,0.75,0.204,0,0.626275173903757,0.0445008332206075,0.528518961425174,0.706348679541232,5.53935108019513e-45,TRUE,0.626275173903757
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.274757523224635,0.398124326569186,-1.23934895185191,0.302086994514792,0.490112467641447,FALSE,-0.274757523224635
"standard",0.6,0.3,250,0.75,0.204,0,0.718858637951327,0.0565535836572022,0.607332483709704,0.825091351469512,5.13031742991649e-37,TRUE,0.718858637951327
"gestimation",0.6,0.3,250,0.75,0.204,0,0.121664552341041,0.20818808961772,-0.312839423609831,0.489280786989066,0.558953059423833,FALSE,0.121664552341041
"standard",0.6,0.3,250,0.75,0.204,0,0.674939359958012,0.0544187875366796,0.559186333148047,0.762203773034083,2.52695157087008e-35,TRUE,0.674939359958012
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.207546167676486,0.361451399872068,-1.07364751017934,0.315509875858433,0.565831020680357,FALSE,-0.207546167676486
"standard",0.6,0.3,250,0.75,0.204,0,0.719053372774302,0.049522479139975,0.619923917715349,0.827225449362128,9.08581650644397e-48,TRUE,0.719053372774302
"gestimation",0.6,0.3,250,0.75,0.204,0,0.233267146728445,0.182567219278199,-0.107329457818695,0.522239194703276,0.201353272598375,FALSE,0.233267146728445
"standard",0.6,0.3,250,0.75,0.204,0,0.678074303847681,0.0622649721180236,0.596399008102639,0.816821140587028,1.28441755930324e-27,TRUE,0.678074303847681
"gestimation",0.6,0.3,250,0.75,0.204,0,0.0262265594997951,0.192513070464405,-0.344659070951171,0.38431810158958,0.891637390466688,FALSE,0.0262265594997951
"standard",0.6,0.3,250,0.75,0.204,0,0.560815247790914,0.0728253825686498,0.410277016145448,0.678831838412943,1.35194583454333e-14,TRUE,0.560815247790914
"gestimation",0.6,0.3,250,0.75,0.204,0,0.0822984596670191,0.1694033351905,-0.216566286483251,0.470681504403231,0.62709926583045,FALSE,0.0822984596670191
"standard",0.6,0.3,250,0.75,0.204,0,0.635217790524018,0.0466498555913503,0.533729289805918,0.716310538205045,3.18578170584351e-42,TRUE,0.635217790524018
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.381978938165534,0.362109559656832,-1.25202920303281,0.149698115466123,0.291484245124114,FALSE,-0.381978938165534
"standard",0.6,0.3,250,0.75,0.204,0,0.803414348328074,0.0668312938412969,0.677256431915294,0.923107942546538,2.7385593739662e-33,TRUE,0.803414348328074
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.0203099750182776,0.192682493241857,-0.397629880236632,0.396265775303217,0.916053308807524,FALSE,-0.0203099750182776
"standard",0.6,0.3,250,0.75,0.204,0,0.626241538955038,0.071562891830597,0.488279643755878,0.770866201575834,2.11609939745426e-18,TRUE,0.626241538955038
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.113424526974023,0.183178305320789,-0.448308303775799,0.263649637565753,0.535782740836072,FALSE,-0.113424526974023
"standard",0.6,0.3,250,0.75,0.204,0,0.616015596847472,0.0493181706333517,0.528321231599334,0.713070562389077,8.39736301810937e-36,TRUE,0.616015596847472
"gestimation",0.6,0.3,250,0.75,0.204,0,0.128746631478415,0.232448119880496,-0.299844349981391,0.525255813479427,0.579666076588374,FALSE,0.128746631478415
"standard",0.6,0.3,250,0.75,0.204,0,0.627466901075685,0.059122853120816,0.514007864007122,0.736856768690955,2.5947260007854e-26,TRUE,0.627466901075685
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.137923013475893,0.218163798879694,-0.549016162827049,0.251211526403269,0.527256617125088,FALSE,-0.137923013475893
"standard",0.6,0.3,250,0.75,0.204,0,0.6862405825153,0.087650642511567,0.544228844325373,0.859870012582849,4.90709172901433e-15,TRUE,0.6862405825153
"gestimation",0.6,0.3,250,0.75,0.204,0,0.0642519866354139,0.1752317483044,-0.258784277808593,0.394143937643222,0.713866202197391,FALSE,0.0642519866354139
"standard",0.6,0.3,250,0.75,0.204,0,0.631500155389796,0.063062239875902,0.530516178990311,0.774127401582446,1.3240151845795e-23,TRUE,0.631500155389796
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.156160445317992,0.392056972408997,-0.962677317641654,0.410199573684,0.690401252740856,FALSE,-0.156160445317992
"standard",0.6,0.3,250,0.75,0.204,0,0.696279017455992,0.0590949270141233,0.587158658514051,0.80189688087384,4.81137460211684e-32,TRUE,0.696279017455992
"gestimation",0.6,0.3,250,0.75,0.204,0,0.153254701572193,0.206301409895424,-0.276493802196001,0.528977898171963,0.457561642807261,FALSE,0.153254701572193
"standard",0.6,0.3,250,0.75,0.204,0,0.668245401989546,0.0761602532519809,0.552102119609368,0.816149321519225,1.72120919005474e-18,TRUE,0.668245401989546
"gestimation",0.6,0.3,250,0.75,0.204,0,0.050276801619143,0.238372340287333,-0.469328937658521,0.497875069430615,0.832951964054058,FALSE,0.050276801619143
"standard",0.6,0.3,250,0.75,0.204,0,0.67543202908957,0.0629074778811614,0.561986253677457,0.813181901061162,6.82907609032311e-27,TRUE,0.67543202908957
"gestimation",0.6,0.3,250,0.75,0.204,0,0.0205545063559238,0.25148532623616,-0.59287721171928,0.369686834685367,0.934859490688457,FALSE,0.0205545063559238
"standard",0.6,0.3,250,0.75,0.204,0,0.708693008811553,0.0529406150099444,0.621857451034511,0.813636234523128,7.24545038088044e-41,TRUE,0.708693008811553
"gestimation",0.6,0.3,250,0.75,0.204,0,0.202296675114547,0.201285102738964,-0.164591002783684,0.531895417276315,0.314884537503071,FALSE,0.202296675114547
"standard",0.6,0.3,250,0.75,0.204,0,0.593941294657925,0.0772646824463505,0.444670801130351,0.703397891641231,1.50508193606779e-14,TRUE,0.593941294657925
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.246947029127253,0.271220724045242,-0.8793580197619,0.152473441914954,0.36255779356027,FALSE,-0.246947029127253
"standard",0.6,0.3,250,0.75,0.204,0,0.638661278820832,0.0652964023732694,0.492372177181464,0.735158496690056,1.35919736938673e-22,TRUE,0.638661278820832
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.358416781507057,0.275269935358807,-0.960723038154857,0.0714736144933416,0.192897353967465,FALSE,-0.358416781507057
"standard",0.6,0.3,250,0.75,0.204,0,0.612802258051758,0.0594749453267452,0.510120170083172,0.71881526205956,6.79176828999491e-25,TRUE,0.612802258051758
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.212283793930746,0.322796187285312,-1.01215951322225,0.328238022749034,0.510769267498309,FALSE,-0.212283793930746
"standard",0.6,0.3,250,0.75,0.204,0,0.780771142010298,0.0495995841743348,0.680884351589475,0.872890330825223,7.85769638296441e-56,TRUE,0.780771142010298
"gestimation",0.6,0.3,250,0.75,0.204,0,0.200111490098671,0.180409387887762,-0.198658969499321,0.56009336519846,0.26734057273696,FALSE,0.200111490098671
"standard",0.6,0.3,250,0.75,0.204,0,0.736962443438535,0.0577245574647147,0.641866995850566,0.849086603229267,2.51019047762803e-37,TRUE,0.736962443438535
"gestimation",0.6,0.3,250,0.75,0.204,0,0.184422162106972,0.202818722701333,-0.341568713509366,0.528392515458851,0.363194138684115,FALSE,0.184422162106972
"standard",0.6,0.3,250,0.75,0.204,0,0.601083124126968,0.0492967832997742,0.504380953158907,0.705515385838327,3.38090937011036e-34,TRUE,0.601083124126968
"gestimation",0.6,0.3,250,0.75,0.204,0,0.231399606515004,0.170505421683037,-0.160862724857402,0.507807536337967,0.174736957191193,FALSE,0.231399606515004
"standard",0.6,0.3,250,0.75,0.204,0,0.690539270914851,0.072571741408848,0.549618247109404,0.823054711178909,1.81252262769375e-21,TRUE,0.690539270914851
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.0787114987607513,0.228666036750534,-0.531858686094653,0.26316069853312,0.730680593906858,FALSE,-0.0787114987607513
"standard",0.6,0.3,250,0.75,0.204,0,0.629920172987275,0.0571498658835492,0.503819077732972,0.721904759342248,2.98499214327441e-28,TRUE,0.629920172987275
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.18881180460005,0.232107825498337,-0.612386730052634,0.189210909158061,0.415950981035326,FALSE,-0.18881180460005
"standard",0.6,0.3,250,0.75,0.204,0,0.721138337541716,0.0578498372673745,0.60389693341926,0.834140083868985,1.14868184792845e-35,TRUE,0.721138337541716
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.195484637076741,0.352632118786031,-1.00794796145873,0.246997786260543,0.579333473846829,FALSE,-0.195484637076741
"standard",0.6,0.3,250,0.75,0.204,0,0.650390194721656,0.0446210055590195,0.5689679123669,0.732265744127302,3.99965521960498e-48,TRUE,0.650390194721656
"gestimation",0.6,0.3,250,0.75,0.204,0,0.0822209083156852,0.214561080661819,-0.372263453687289,0.467743559003584,0.701567669425129,FALSE,0.0822209083156852
"standard",0.6,0.3,250,0.75,0.204,0,0.656660905099558,0.0520316347675071,0.581513864776844,0.766732782848005,1.62957007125064e-36,TRUE,0.656660905099558
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.0209346180114019,0.242714301075714,-0.575398451146008,0.36569666816759,0.931266015683127,FALSE,-0.0209346180114019
"standard",0.6,0.3,250,0.75,0.204,0,0.785121198437632,0.0723361641022963,0.66905642690869,0.932137368714046,1.91333617531685e-27,TRUE,0.785121198437632
"gestimation",0.6,0.3,250,0.75,0.204,0,0.104321354497372,0.224250175845727,-0.319633320779381,0.510024731017174,0.641787687297425,FALSE,0.104321354497372
"standard",0.6,0.3,250,0.75,0.204,0,0.719358658504788,0.0765953068677249,0.583716720149255,0.868094797698121,5.90504030573896e-21,TRUE,0.719358658504788
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.0942810442329273,0.205993054646225,-0.544995131970048,0.27115628805341,0.647174883715548,FALSE,-0.0942810442329273
"standard",0.6,0.3,250,0.75,0.204,0,0.645779505392842,0.0654713045700801,0.50988524837753,0.767804245021782,5.989335440496e-23,TRUE,0.645779505392842
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.0934421713807491,0.245236522643869,-0.574598741663565,0.309268765520818,0.703181898167944,FALSE,-0.0934421713807491
"standard",0.6,0.3,250,0.75,0.204,0,0.711467131787836,0.0514628201666892,0.613923584887824,0.795085716294842,1.80421915187903e-43,TRUE,0.711467131787836
"gestimation",0.6,0.3,250,0.75,0.204,0,0.270350874851178,0.278139634745922,-0.250185922291119,0.844241892725546,0.331052069112761,FALSE,0.270350874851178
"standard",0.6,0.3,250,0.75,0.204,0,0.664372811134923,0.0612932451574147,0.551399070133534,0.777490777952385,2.24302176984122e-27,TRUE,0.664372811134923
"gestimation",0.6,0.3,250,0.75,0.204,0,0.214350960236566,0.242504223858268,-0.285863547248175,0.546386497310816,0.376746909629008,FALSE,0.214350960236566
"standard",0.6,0.3,250,0.75,0.204,0,0.669239798170412,0.0440470262514359,0.581235921505905,0.750991437546441,3.88974028584874e-52,TRUE,0.669239798170412
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.0552762034793306,0.226792767358075,-0.501190665355483,0.290682754070705,0.807439929434518,FALSE,-0.0552762034793306
"standard",0.6,0.3,250,0.75,0.204,0,0.708397382287944,0.0436845981135308,0.613201682413513,0.778190842072436,3.87550930968025e-59,TRUE,0.708397382287944
"gestimation",0.6,0.3,250,0.75,0.204,0,0.0585198185790637,0.21698973704625,-0.506659725799801,0.408440755402338,0.787399263617375,FALSE,0.0585198185790637
"standard",0.6,0.3,250,0.75,0.204,0,0.701514294757714,0.0651262270409051,0.594278404446814,0.834609650428524,4.68733768460456e-27,TRUE,0.701514294757714
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.656675725673954,0.481305005009648,-1.73427575975251,-0.0289501378588838,0.172452703007161,TRUE,-0.656675725673954
"standard",0.6,0.3,250,0.75,0.204,0,0.644033069297681,0.0395573364347011,0.562059300071689,0.706140644776144,1.346463207289e-59,TRUE,0.644033069297681
"gestimation",0.6,0.3,250,0.75,0.204,0,0.0923729612778828,0.199399458903089,-0.378174739789458,0.416290145849105,0.64318100422388,FALSE,0.0923729612778828
"standard",0.6,0.3,250,0.75,0.204,0,0.538052426047973,0.0790815370055105,0.352663563087602,0.651022658008082,1.01917665496774e-11,TRUE,0.538052426047973
"gestimation",0.6,0.3,250,0.75,0.204,0,0.0550370473429005,0.1719500849255,-0.277422839350206,0.383468404488922,0.748910930397279,FALSE,0.0550370473429005
"standard",0.6,0.3,250,0.75,0.204,0,0.691307260488577,0.0476390301645732,0.607895225197926,0.796821524411332,1.02660169166707e-47,TRUE,0.691307260488577
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.102453575569452,0.335713794709999,-0.842650130770508,0.568374008943688,0.760228066501084,FALSE,-0.102453575569452
"standard",0.6,0.3,250,0.75,0.204,0,0.585092177142152,0.068812973048321,0.468210584239049,0.71043087193879,1.85321377803151e-17,TRUE,0.585092177142152
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.0485537250553436,0.238625394764926,-0.523908242257029,0.297971912573495,0.838765674306992,FALSE,-0.0485537250553436
"standard",0.6,0.3,250,0.75,0.204,0,0.614428402948397,0.0533228530389245,0.516950321810613,0.716340029889476,1.01269559742961e-30,TRUE,0.614428402948397
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.199684556437495,0.360789884866845,-1.2566136800807,0.223006315566433,0.579945073193621,FALSE,-0.199684556437495
"standard",0.6,0.3,250,0.75,0.204,0,0.699082849905003,0.0539795709001442,0.60839844328888,0.809536860600861,2.32281375646741e-38,TRUE,0.699082849905003
"gestimation",0.6,0.3,250,0.75,0.204,0,0.134526980524152,0.240836904262213,-0.308186570881047,0.579181255519012,0.576447535087906,FALSE,0.134526980524152
"standard",0.6,0.3,250,0.75,0.204,0,0.734645465496848,0.055277978238661,0.631353987156971,0.822865067107159,2.64505644161308e-40,TRUE,0.734645465496848
"gestimation",0.6,0.3,250,0.75,0.204,0,0.306729943530905,0.160210310114281,-0.0185011656846272,0.570086348574489,0.0555504790651356,FALSE,0.306729943530905
"standard",0.6,0.3,250,0.75,0.204,0,0.640965864729807,0.0620284426852174,0.522443570056073,0.761406607505433,4.97550693993967e-25,TRUE,0.640965864729807
"gestimation",0.6,0.3,250,0.75,0.204,0,0.0548318143030019,0.190191755696053,-0.368085157264105,0.386789761133949,0.773118994045674,FALSE,0.0548318143030019
"standard",0.6,0.3,250,0.75,0.204,0,0.600097179158932,0.0683684893296865,0.471853575460258,0.734392459730844,1.67305825668512e-18,TRUE,0.600097179158932
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.141797550845889,0.201647347890833,-0.58978761694593,0.216053330525295,0.481933789670495,FALSE,-0.141797550845889
"standard",0.6,0.3,250,0.75,0.204,0,0.754470330159864,0.0541753866527714,0.638883719681737,0.859116748621404,4.37624764732053e-44,TRUE,0.754470330159864
"gestimation",0.6,0.3,250,0.75,0.204,0,0.236774420682183,0.189010877269975,-0.128698665399714,0.549155582094913,0.210313953064614,FALSE,0.236774420682183
"standard",0.6,0.3,250,0.75,0.204,0,0.705152681582399,0.0551186425665505,0.594000810883227,0.801563859286884,1.78580829341865e-37,TRUE,0.705152681582399
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.344227718145002,0.287797931111419,-1.00899538692089,0.110509056235991,0.231667553295947,FALSE,-0.344227718145002
"standard",0.6,0.3,250,0.75,0.204,0,0.650799674867295,0.0541306292922311,0.54542745586081,0.760008202765166,2.69799557692121e-33,TRUE,0.650799674867295
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.0398798682095311,0.216813861129776,-0.510633305126104,0.320627346210319,0.854063684940296,FALSE,-0.0398798682095311
"standard",0.6,0.3,250,0.75,0.204,0,0.584051101585122,0.0567841101465928,0.472758637172595,0.689156996810326,8.19437061892422e-25,TRUE,0.584051101585122
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.202896841073369,0.243271826241636,-0.591550961958652,0.293470691970508,0.404262133421519,FALSE,-0.202896841073369
"standard",0.6,0.3,250,0.75,0.204,0,0.655507847890407,0.0505811274973741,0.548672923510998,0.748128909761429,2.07503916844665e-38,TRUE,0.655507847890407
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.0178223866792946,0.220433615269031,-0.459764174687397,0.367591465971668,0.93556005738728,FALSE,-0.0178223866792946
"standard",0.6,0.3,250,0.75,0.204,0,0.762982497717967,0.0510580201924399,0.668883764502385,0.859964300788876,1.71867142567502e-50,TRUE,0.762982497717967
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.0540545190773543,0.24657292712727,-0.615154938525752,0.370548204595083,0.826476143080708,FALSE,-0.0540545190773543
"standard",0.6,0.3,250,0.75,0.204,0,0.552897433627239,0.0784092187943808,0.369911605092509,0.687536546017888,1.77083181231716e-12,TRUE,0.552897433627239
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.254401999434515,0.224712687114615,-0.692138394386102,0.100507516707195,0.257583478553337,FALSE,-0.254401999434515
"standard",0.6,0.3,250,0.75,0.204,0,0.767406720862973,0.0616749019087206,0.647593096400728,0.87886069871554,1.53097686892314e-35,TRUE,0.767406720862973
"gestimation",0.6,0.3,250,0.75,0.204,0,0.320913313900328,0.186674890856459,-0.0171246780706996,0.631019748233932,0.0855956683803349,FALSE,0.320913313900328
"standard",0.6,0.3,250,0.75,0.204,0,0.732643502066619,0.0768208831836836,0.60945871093919,0.880370995644464,1.46973317541567e-21,TRUE,0.732643502066619
"gestimation",0.6,0.3,250,0.75,0.204,0,0.0999075769558722,0.239954600618956,-0.385165419348578,0.487084723391723,0.677146351511429,FALSE,0.0999075769558722
"standard",0.6,0.3,250,0.75,0.204,0,0.685990261851076,0.0724919844723629,0.556511990209069,0.837103382528531,2.99287178918507e-21,TRUE,0.685990261851076
"gestimation",0.6,0.3,250,0.75,0.204,0,-0.0470908661986111,0.165350464932516,-0.328672659974098,0.256334533464597,0.775801756635773,FALSE,-0.0470908661986111
